Current learning rate: 0.1
Epoch: [0][  0/383]	Loss 1.9858 (1.9858)	Accuracy 11.719 (11.719)
Epoch: [68][150/383]	Loss 0.9361 (0.8762)	Accuracy 69.531 (73.665)
Epoch: [68][160/383]	Loss 0.7969 (0.8745)	Accuracy 71.875 (73.646)
Epoch: [68][170/383]	Loss 1.0088 (0.8781)	Accuracy 70.312 (73.511)
Epoch: [68][180/383]	Loss 0.9049 (0.8789)	Accuracy 72.656 (73.515)
Epoch: [68][190/383]	Loss 0.8961 (0.8796)	Accuracy 71.875 (73.495)
Epoch: [68][200/383]	Loss 0.8132 (0.8785)	Accuracy 78.125 (73.500)
Epoch: [68][210/383]	Loss 0.7629 (0.8794)	Accuracy 78.906 (73.467)
Epoch: [68][220/383]	Loss 0.8657 (0.8804)	Accuracy 68.750 (73.384)
Epoch: [68][230/383]	Loss 0.9103 (0.8804)	Accuracy 74.219 (73.434)
Epoch: [68][240/383]	Loss 0.7966 (0.8822)	Accuracy 76.562 (73.337)
Epoch: [68][250/383]	Loss 1.0156 (0.8850)	Accuracy 64.062 (73.173)
Epoch: [68][260/383]	Loss 1.0417 (0.8868)	Accuracy 67.188 (73.069)
Epoch: [68][270/383]	Loss 0.9585 (0.8879)	Accuracy 71.875 (73.109)
Epoch: [68][280/383]	Loss 0.9106 (0.8877)	Accuracy 74.219 (73.140)
Epoch: [68][290/383]	Loss 0.8865 (0.8884)	Accuracy 75.000 (73.123)
Epoch: [68][300/383]	Loss 0.7072 (0.8880)	Accuracy 80.469 (73.108)
Epoch: [68][310/383]	Loss 0.9178 (0.8894)	Accuracy 71.094 (73.068)
Epoch: [68][320/383]	Loss 0.8688 (0.8898)	Accuracy 71.875 (73.068)
Epoch: [68][330/383]	Loss 0.9677 (0.8892)	Accuracy 67.188 (73.095)
Epoch: [68][340/383]	Loss 0.8253 (0.8884)	Accuracy 76.562 (73.142)
Epoch: [68][350/383]	Loss 0.9962 (0.8900)	Accuracy 65.625 (73.064)
Epoch: [68][360/383]	Loss 0.7921 (0.8912)	Accuracy 75.781 (73.018)
Epoch: [68][370/383]	Loss 1.0029 (0.8916)	Accuracy 68.750 (73.021)
Epoch: [68][380/383]	Loss 0.8789 (0.8927)	Accuracy 70.312 (72.976)
Test: [  0/164]	Loss 1.5816 (1.5816)	Accuracy 47.656 (47.656)
Test: [ 10/164]	Loss 0.8182 (1.1566)	Accuracy 77.344 (62.216)
Test: [ 20/164]	Loss 1.6798 (1.1544)	Accuracy 48.438 (62.314)
Test: [ 30/164]	Loss 1.4866 (1.2192)	Accuracy 50.781 (60.711)
Test: [ 40/164]	Loss 1.0131 (1.1594)	Accuracy 78.906 (63.510)
Test: [ 50/164]	Loss 0.9855 (1.1742)	Accuracy 71.875 (63.695)
Test: [ 60/164]	Loss 1.2790 (1.2202)	Accuracy 64.844 (62.590)
Test: [ 70/164]	Loss 0.8389 (1.2096)	Accuracy 78.125 (63.380)
Test: [ 80/164]	Loss 1.1895 (1.1636)	Accuracy 54.688 (64.853)
Test: [ 90/164]	Loss 0.8877 (1.1492)	Accuracy 75.781 (65.333)
Test: [100/164]	Loss 0.1972 (1.0895)	Accuracy 98.438 (67.373)
Test: [110/164]	Loss 0.3252 (1.0216)	Accuracy 95.312 (69.728)
Test: [120/164]	Loss 0.8955 (0.9798)	Accuracy 79.688 (71.229)
Test: [130/164]	Loss 0.6079 (0.9717)	Accuracy 85.938 (71.803)
Test: [140/164]	Loss 0.9451 (0.9740)	Accuracy 77.344 (71.930)
Test: [150/164]	Loss 0.6714 (0.9586)	Accuracy 81.250 (72.325)
Test: [160/164]	Loss 1.2518 (0.9606)	Accuracy 60.938 (72.074)
 * Accuracy 72.273
Current best accuracy: 74.6604995727539
170.0361521244049
Current learning rate: 0.05
Epoch: [69][  0/383]	Loss 1.0518 (1.0518)	Accuracy 70.312 (70.312)
Epoch: [69][ 10/383]	Loss 0.8571 (0.8844)	Accuracy 76.562 (74.432)
Epoch: [69][ 20/383]	Loss 0.9571 (0.8791)	Accuracy 66.406 (73.921)
Epoch: [69][ 30/383]	Loss 0.8498 (0.8721)	Accuracy 76.562 (73.715)
Epoch: [69][ 40/383]	Loss 0.8242 (0.8656)	Accuracy 78.125 (73.895)
Epoch: [69][ 50/383]	Loss 0.9698 (0.8625)	Accuracy 69.531 (73.882)
Epoch: [69][ 60/383]	Loss 0.7723 (0.8637)	Accuracy 77.344 (73.796)
Epoch: [69][ 70/383]	Loss 0.9838 (0.8700)	Accuracy 67.969 (73.559)
Epoch: [69][ 80/383]	Loss 0.8914 (0.8741)	Accuracy 70.312 (73.225)
Epoch: [69][ 90/383]	Loss 0.7356 (0.8719)	Accuracy 80.469 (73.300)
Epoch: [69][100/383]	Loss 0.8216 (0.8680)	Accuracy 75.000 (73.407)
Epoch: [69][110/383]	Loss 0.9651 (0.8706)	Accuracy 67.969 (73.283)
Epoch: [69][120/383]	Loss 0.8177 (0.8724)	Accuracy 76.562 (73.321)
Epoch: [69][130/383]	Loss 1.0448 (0.8725)	Accuracy 64.062 (73.300)
Epoch: [69][140/383]	Loss 0.8885 (0.8732)	Accuracy 68.750 (73.266)
Epoch: [69][150/383]	Loss 0.7846 (0.8729)	Accuracy 78.906 (73.272)
Epoch: [69][160/383]	Loss 0.7195 (0.8753)	Accuracy 78.906 (73.229)
Epoch: [69][170/383]	Loss 0.8710 (0.8737)	Accuracy 75.781 (73.310)
Epoch: [69][180/383]	Loss 0.9275 (0.8734)	Accuracy 67.188 (73.343)
Epoch: [69][190/383]	Loss 0.9072 (0.8751)	Accuracy 68.750 (73.278)
Epoch: [69][200/383]	Loss 0.9896 (0.8774)	Accuracy 68.750 (73.185)
Epoch: [69][210/383]	Loss 0.8657 (0.8786)	Accuracy 75.781 (73.141)
Epoch: [69][220/383]	Loss 0.8728 (0.8794)	Accuracy 72.656 (73.098)
Epoch: [69][230/383]	Loss 1.0301 (0.8795)	Accuracy 68.750 (73.120)
Epoch: [69][240/383]	Loss 0.9634 (0.8815)	Accuracy 69.531 (73.078)
Epoch: [69][250/383]	Loss 1.0193 (0.8826)	Accuracy 70.312 (73.045)
Epoch: [69][260/383]	Loss 0.9623 (0.8836)	Accuracy 69.531 (73.021)
Epoch: [69][270/383]	Loss 0.8813 (0.8832)	Accuracy 70.312 (73.037)
Epoch: [69][280/383]	Loss 0.8971 (0.8839)	Accuracy 71.094 (73.026)
Epoch: [69][290/383]	Loss 0.9236 (0.8860)	Accuracy 73.438 (73.000)
Epoch: [69][300/383]	Loss 0.9355 (0.8868)	Accuracy 71.875 (72.952)
Epoch: [69][310/383]	Loss 0.8924 (0.8871)	Accuracy 73.438 (72.945)
Epoch: [69][320/383]	Loss 0.9541 (0.8894)	Accuracy 74.219 (72.883)
Epoch: [69][330/383]	Loss 0.9286 (0.8901)	Accuracy 68.750 (72.862)
Epoch: [69][340/383]	Loss 0.9348 (0.8914)	Accuracy 71.875 (72.801)
Epoch: [69][350/383]	Loss 0.8181 (0.8905)	Accuracy 71.094 (72.796)
Epoch: [69][360/383]	Loss 0.8199 (0.8904)	Accuracy 79.688 (72.825)
Epoch: [69][370/383]	Loss 1.0888 (0.8900)	Accuracy 65.625 (72.839)
Epoch: [69][380/383]	Loss 0.9441 (0.8911)	Accuracy 68.750 (72.773)
Test: [  0/164]	Loss 1.1310 (1.1310)	Accuracy 60.156 (60.156)
Test: [ 10/164]	Loss 0.5236 (0.9434)	Accuracy 84.375 (68.750)
Test: [ 20/164]	Loss 1.4466 (0.9966)	Accuracy 53.125 (67.857)
Test: [ 30/164]	Loss 1.1615 (1.0271)	Accuracy 57.031 (66.658)
Test: [ 40/164]	Loss 0.8477 (0.9728)	Accuracy 81.250 (69.436)
Test: [ 50/164]	Loss 0.6096 (0.9498)	Accuracy 85.938 (70.803)
Test: [ 60/164]	Loss 0.9989 (0.9592)	Accuracy 74.219 (70.940)
Test: [ 70/164]	Loss 1.4140 (0.9456)	Accuracy 60.156 (71.677)
Test: [ 80/164]	Loss 2.0519 (1.0192)	Accuracy 35.938 (69.242)
Test: [ 90/164]	Loss 1.8822 (1.1015)	Accuracy 46.875 (66.964)
Test: [100/164]	Loss 0.4191 (1.0716)	Accuracy 93.750 (68.340)
Test: [110/164]	Loss 0.6289 (1.0286)	Accuracy 83.594 (70.017)
Test: [120/164]	Loss 0.5375 (0.9885)	Accuracy 89.844 (71.481)
Test: [130/164]	Loss 0.5039 (0.9618)	Accuracy 90.625 (72.418)
Test: [140/164]	Loss 1.0254 (0.9496)	Accuracy 73.438 (72.883)
Test: [150/164]	Loss 1.0425 (0.9607)	Accuracy 63.281 (72.449)
Test: [160/164]	Loss 1.4355 (0.9748)	Accuracy 56.250 (71.875)
 * Accuracy 71.883
Current best accuracy: 74.6604995727539
165.66501545906067
Current learning rate: 0.05
Epoch: [70][  0/383]	Loss 0.8254 (0.8254)	Accuracy 76.562 (76.562)
Epoch: [70][ 10/383]	Loss 0.8461 (0.8968)	Accuracy 74.219 (74.290)
Epoch: [70][ 20/383]	Loss 1.0208 (0.9156)	Accuracy 64.844 (72.061)
Epoch: [70][ 30/383]	Loss 0.8092 (0.8997)	Accuracy 77.344 (72.933)
Epoch: [70][ 40/383]	Loss 0.9634 (0.8939)	Accuracy 72.656 (73.342)
Epoch: [70][ 50/383]	Loss 0.9506 (0.8847)	Accuracy 69.531 (73.376)
Epoch: [70][ 60/383]	Loss 0.7894 (0.8774)	Accuracy 79.688 (73.655)
Epoch: [70][ 70/383]	Loss 0.9394 (0.8800)	Accuracy 67.969 (73.493)
Epoch: [70][ 80/383]	Loss 0.7883 (0.8828)	Accuracy 75.781 (73.457)
Epoch: [70][ 90/383]	Loss 0.9415 (0.8818)	Accuracy 71.875 (73.532)
Epoch: [70][100/383]	Loss 0.8845 (0.8864)	Accuracy 72.656 (73.376)
Epoch: [70][110/383]	Loss 0.8040 (0.8865)	Accuracy 77.344 (73.346)
Epoch: [70][120/383]	Loss 0.7653 (0.8851)	Accuracy 75.781 (73.438)
Epoch: [70][130/383]	Loss 0.8873 (0.8840)	Accuracy 69.531 (73.467)
Epoch: [70][140/383]	Loss 0.8129 (0.8810)	Accuracy 76.562 (73.631)
Epoch: [70][150/383]	Loss 0.8695 (0.8815)	Accuracy 73.438 (73.582)
Epoch: [70][160/383]	Loss 0.7885 (0.8796)	Accuracy 78.125 (73.661)
Epoch: [70][170/383]	Loss 0.7960 (0.8800)	Accuracy 78.906 (73.579)
Epoch: [70][180/383]	Loss 0.8588 (0.8820)	Accuracy 75.000 (73.455)
Epoch: [70][190/383]	Loss 0.9433 (0.8821)	Accuracy 68.750 (73.438)
Epoch: [70][200/383]	Loss 0.8447 (0.8822)	Accuracy 75.000 (73.426)
Epoch: [70][210/383]	Loss 0.9308 (0.8825)	Accuracy 72.656 (73.408)
Epoch: [70][220/383]	Loss 1.0079 (0.8834)	Accuracy 67.188 (73.324)
Epoch: [70][230/383]	Loss 0.7813 (0.8839)	Accuracy 79.688 (73.363)
Epoch: [70][240/383]	Loss 0.8203 (0.8860)	Accuracy 73.438 (73.272)
Epoch: [70][250/383]	Loss 0.9627 (0.8869)	Accuracy 69.531 (73.245)
Epoch: [70][260/383]	Loss 0.9856 (0.8882)	Accuracy 69.531 (73.123)
Epoch: [70][270/383]	Loss 0.9308 (0.8886)	Accuracy 72.656 (73.089)
Epoch: [70][280/383]	Loss 0.9094 (0.8892)	Accuracy 71.094 (73.048)
Epoch: [70][290/383]	Loss 0.8817 (0.8882)	Accuracy 74.219 (73.115)
Epoch: [70][300/383]	Loss 0.7838 (0.8891)	Accuracy 78.125 (73.014)
Epoch: [70][310/383]	Loss 0.9469 (0.8896)	Accuracy 71.094 (72.988)
Epoch: [70][320/383]	Loss 0.8270 (0.8892)	Accuracy 76.562 (73.031)
Epoch: [70][330/383]	Loss 0.9058 (0.8896)	Accuracy 73.438 (72.994)
Epoch: [70][340/383]	Loss 0.9731 (0.8903)	Accuracy 66.406 (72.952)
Epoch: [70][350/383]	Loss 0.9661 (0.8902)	Accuracy 67.188 (72.899)
Epoch: [70][360/383]	Loss 0.9163 (0.8898)	Accuracy 73.438 (72.938)
Epoch: [70][370/383]	Loss 0.8540 (0.8891)	Accuracy 75.000 (72.964)
Epoch: [70][380/383]	Loss 0.7129 (0.8881)	Accuracy 82.031 (73.023)
Test: [  0/164]	Loss 1.9310 (1.9310)	Accuracy 39.844 (39.844)
Test: [ 10/164]	Loss 1.0393 (1.4582)	Accuracy 71.094 (53.764)
Test: [ 20/164]	Loss 2.0279 (1.5067)	Accuracy 35.938 (52.083)
Test: [ 30/164]	Loss 1.0437 (1.4665)	Accuracy 66.406 (54.284)
Test: [ 40/164]	Loss 1.1648 (1.3662)	Accuracy 71.875 (58.365)
Test: [ 50/164]	Loss 1.0171 (1.3115)	Accuracy 72.656 (60.723)
Test: [ 60/164]	Loss 1.3722 (1.3238)	Accuracy 64.062 (60.579)
Test: [ 70/164]	Loss 1.3009 (1.2916)	Accuracy 61.719 (61.741)
Test: [ 80/164]	Loss 1.0341 (1.2666)	Accuracy 68.750 (62.722)
Test: [ 90/164]	Loss 1.4101 (1.2769)	Accuracy 59.375 (62.586)
Test: [100/164]	Loss 0.9652 (1.2464)	Accuracy 79.688 (63.885)
Test: [110/164]	Loss 0.4007 (1.1798)	Accuracy 89.062 (66.174)
Test: [120/164]	Loss 0.7266 (1.1416)	Accuracy 81.250 (67.627)
Test: [130/164]	Loss 0.4977 (1.1166)	Accuracy 92.969 (68.678)
Test: [140/164]	Loss 1.0710 (1.1073)	Accuracy 74.219 (69.160)
Test: [150/164]	Loss 1.1123 (1.1094)	Accuracy 65.625 (68.972)
Test: [160/164]	Loss 1.5381 (1.1289)	Accuracy 55.469 (68.236)
 * Accuracy 68.318
Current best accuracy: 74.6604995727539
167.79544472694397
Current learning rate: 0.05
Epoch: [71][  0/383]	Loss 0.7423 (0.7423)	Accuracy 76.562 (76.562)
Epoch: [71][ 10/383]	Loss 0.7747 (0.8238)	Accuracy 75.000 (75.497)
Epoch: [71][ 20/383]	Loss 0.7616 (0.8326)	Accuracy 79.688 (74.665)
Epoch: [71][ 30/383]	Loss 0.7774 (0.8393)	Accuracy 75.781 (74.647)
Epoch: [71][ 40/383]	Loss 0.9320 (0.8528)	Accuracy 71.875 (74.162)
Epoch: [71][ 50/383]	Loss 1.0476 (0.8605)	Accuracy 67.969 (73.928)
Epoch: [71][ 60/383]	Loss 0.9255 (0.8647)	Accuracy 70.312 (73.899)
Epoch: [71][ 70/383]	Loss 1.0162 (0.8683)	Accuracy 71.094 (73.944)
Epoch: [71][ 80/383]	Loss 0.8855 (0.8686)	Accuracy 71.094 (73.775)
Epoch: [71][ 90/383]	Loss 0.8021 (0.8667)	Accuracy 75.000 (73.824)
Epoch: [71][100/383]	Loss 0.9098 (0.8701)	Accuracy 77.344 (73.770)
Epoch: [71][110/383]	Loss 0.9522 (0.8699)	Accuracy 67.188 (73.796)
Epoch: [71][120/383]	Loss 0.8189 (0.8678)	Accuracy 81.250 (73.747)
Epoch: [71][130/383]	Loss 0.8254 (0.8678)	Accuracy 78.906 (73.831)
Epoch: [71][140/383]	Loss 0.9008 (0.8692)	Accuracy 71.875 (73.792)
Epoch: [71][150/383]	Loss 0.8299 (0.8701)	Accuracy 71.875 (73.598)
Epoch: [71][160/383]	Loss 1.0040 (0.8714)	Accuracy 69.531 (73.525)
Epoch: [71][170/383]	Loss 0.8999 (0.8717)	Accuracy 71.875 (73.483)
Epoch: [71][180/383]	Loss 0.9630 (0.8708)	Accuracy 67.969 (73.485)
Epoch: [71][190/383]	Loss 0.7719 (0.8725)	Accuracy 78.125 (73.405)
Epoch: [71][200/383]	Loss 0.8202 (0.8718)	Accuracy 75.781 (73.418)
Epoch: [71][210/383]	Loss 0.8967 (0.8732)	Accuracy 73.438 (73.363)
Epoch: [71][220/383]	Loss 0.8567 (0.8735)	Accuracy 73.438 (73.381)
Epoch: [71][230/383]	Loss 0.9724 (0.8740)	Accuracy 72.656 (73.360)
Epoch: [71][240/383]	Loss 0.8266 (0.8748)	Accuracy 75.781 (73.350)
Epoch: [71][250/383]	Loss 0.8854 (0.8764)	Accuracy 72.656 (73.291)
Epoch: [71][260/383]	Loss 0.7525 (0.8770)	Accuracy 79.688 (73.285)
Epoch: [71][270/383]	Loss 0.9443 (0.8770)	Accuracy 71.094 (73.285)
Epoch: [71][280/383]	Loss 0.9069 (0.8762)	Accuracy 73.438 (73.304)
Epoch: [71][290/383]	Loss 0.6992 (0.8761)	Accuracy 86.719 (73.349)
Epoch: [71][300/383]	Loss 0.8441 (0.8766)	Accuracy 77.344 (73.393)
Epoch: [71][310/383]	Loss 0.8967 (0.8767)	Accuracy 71.875 (73.460)
Epoch: [71][320/383]	Loss 1.0358 (0.8779)	Accuracy 71.094 (73.416)
Epoch: [71][330/383]	Loss 0.9346 (0.8792)	Accuracy 71.875 (73.348)
Epoch: [71][340/383]	Loss 0.9956 (0.8802)	Accuracy 67.969 (73.314)
Epoch: [71][350/383]	Loss 0.8694 (0.8812)	Accuracy 71.094 (73.299)
Epoch: [71][360/383]	Loss 0.8550 (0.8810)	Accuracy 71.875 (73.275)
Epoch: [71][370/383]	Loss 0.8599 (0.8818)	Accuracy 75.781 (73.206)
Epoch: [71][380/383]	Loss 0.7741 (0.8821)	Accuracy 78.906 (73.202)
Test: [  0/164]	Loss 1.1455 (1.1455)	Accuracy 66.406 (66.406)
Test: [ 10/164]	Loss 0.4920 (1.0020)	Accuracy 92.188 (67.330)
Test: [ 20/164]	Loss 1.3501 (1.0507)	Accuracy 57.031 (65.811)
Test: [ 30/164]	Loss 1.1100 (1.0933)	Accuracy 57.031 (64.315)
Test: [ 40/164]	Loss 0.7878 (1.0222)	Accuracy 76.562 (67.149)
Test: [ 50/164]	Loss 0.8211 (1.0037)	Accuracy 75.781 (68.444)
Test: [ 60/164]	Loss 0.7987 (0.9624)	Accuracy 75.000 (70.351)
Test: [ 70/164]	Loss 1.2706 (0.9412)	Accuracy 60.156 (71.281)
Test: [ 80/164]	Loss 1.0027 (0.9556)	Accuracy 62.500 (70.737)
Test: [ 90/164]	Loss 1.5058 (0.9957)	Accuracy 56.250 (69.591)
Test: [100/164]	Loss 0.2381 (0.9715)	Accuracy 94.531 (70.514)
Test: [110/164]	Loss 0.4257 (0.9205)	Accuracy 92.188 (72.473)
Test: [120/164]	Loss 1.2095 (0.8972)	Accuracy 67.969 (73.354)
Test: [130/164]	Loss 0.7869 (0.8973)	Accuracy 85.156 (73.766)
Test: [140/164]	Loss 1.0972 (0.9141)	Accuracy 69.531 (73.504)
Test: [150/164]	Loss 1.6100 (0.9409)	Accuracy 42.969 (72.335)
Test: [160/164]	Loss 1.8085 (0.9708)	Accuracy 42.188 (71.215)
 * Accuracy 71.177
Current best accuracy: 74.6604995727539
170.2597246170044
Current learning rate: 0.05
Epoch: [72][  0/383]	Loss 0.9035 (0.9035)	Accuracy 71.094 (71.094)
Epoch: [72][ 10/383]	Loss 0.7787 (0.8157)	Accuracy 74.219 (76.136)
Epoch: [72][ 20/383]	Loss 0.7625 (0.8198)	Accuracy 76.562 (75.484)
Epoch: [72][ 30/383]	Loss 0.9372 (0.8360)	Accuracy 70.312 (75.126)
Epoch: [72][ 40/383]	Loss 0.8913 (0.8461)	Accuracy 73.438 (74.809)
Epoch: [72][ 50/383]	Loss 0.8099 (0.8549)	Accuracy 78.125 (74.847)
Epoch: [72][ 60/383]	Loss 0.9058 (0.8500)	Accuracy 71.875 (75.205)
Epoch: [72][ 70/383]	Loss 0.8450 (0.8498)	Accuracy 76.562 (75.077)
Epoch: [72][ 80/383]	Loss 0.9031 (0.8531)	Accuracy 71.875 (74.797)
Epoch: [72][ 90/383]	Loss 0.8529 (0.8568)	Accuracy 76.562 (74.554)
Epoch: [72][100/383]	Loss 0.8722 (0.8559)	Accuracy 72.656 (74.544)
Epoch: [72][110/383]	Loss 0.8657 (0.8579)	Accuracy 71.875 (74.352)
Epoch: [72][120/383]	Loss 0.9307 (0.8601)	Accuracy 74.219 (74.219)
Epoch: [72][130/383]	Loss 0.8441 (0.8611)	Accuracy 70.312 (74.129)
Epoch: [72][140/383]	Loss 0.9420 (0.8607)	Accuracy 67.969 (74.136)
Epoch: [72][150/383]	Loss 0.9268 (0.8610)	Accuracy 73.438 (74.167)
Epoch: [72][160/383]	Loss 0.9023 (0.8621)	Accuracy 72.656 (74.180)
Epoch: [72][170/383]	Loss 0.9922 (0.8630)	Accuracy 71.094 (74.242)
Epoch: [72][180/383]	Loss 0.7068 (0.8633)	Accuracy 81.250 (74.158)
Epoch: [72][190/383]	Loss 0.9808 (0.8640)	Accuracy 72.656 (74.072)
Epoch: [72][200/383]	Loss 0.8618 (0.8635)	Accuracy 76.562 (74.067)
Epoch: [72][210/383]	Loss 0.8343 (0.8644)	Accuracy 75.000 (74.015)
Epoch: [72][220/383]	Loss 0.8394 (0.8654)	Accuracy 75.781 (73.996)
Epoch: [72][230/383]	Loss 0.9261 (0.8673)	Accuracy 76.562 (73.931)
Epoch: [72][240/383]	Loss 0.9677 (0.8694)	Accuracy 70.312 (73.797)
Epoch: [72][250/383]	Loss 0.8819 (0.8705)	Accuracy 75.000 (73.746)
Epoch: [72][260/383]	Loss 0.8753 (0.8713)	Accuracy 71.875 (73.707)
Epoch: [72][270/383]	Loss 0.7693 (0.8721)	Accuracy 78.906 (73.683)
Epoch: [72][280/383]	Loss 0.8918 (0.8731)	Accuracy 72.656 (73.640)
Epoch: [72][290/383]	Loss 0.8414 (0.8732)	Accuracy 78.906 (73.628)
Epoch: [72][300/383]	Loss 0.9240 (0.8736)	Accuracy 72.656 (73.658)
Epoch: [72][310/383]	Loss 0.6857 (0.8726)	Accuracy 80.469 (73.716)
Epoch: [72][320/383]	Loss 0.7946 (0.8725)	Accuracy 76.562 (73.730)
Epoch: [72][330/383]	Loss 0.9094 (0.8724)	Accuracy 74.219 (73.733)
Epoch: [72][340/383]	Loss 0.9512 (0.8732)	Accuracy 71.875 (73.715)
Epoch: [72][350/383]	Loss 0.8487 (0.8728)	Accuracy 75.000 (73.745)
Epoch: [72][360/383]	Loss 0.8018 (0.8739)	Accuracy 75.781 (73.689)
Epoch: [72][370/383]	Loss 0.9431 (0.8754)	Accuracy 71.875 (73.646)
Epoch: [72][380/383]	Loss 0.9453 (0.8761)	Accuracy 67.969 (73.643)
Test: [  0/164]	Loss 2.3324 (2.3324)	Accuracy 30.469 (30.469)
Test: [ 10/164]	Loss 1.2622 (1.6642)	Accuracy 59.375 (46.804)
Test: [ 20/164]	Loss 2.2327 (1.7262)	Accuracy 35.156 (45.126)
Test: [ 30/164]	Loss 1.6376 (1.7327)	Accuracy 47.656 (45.817)
Test: [ 40/164]	Loss 1.0645 (1.5944)	Accuracy 71.875 (51.334)
Test: [ 50/164]	Loss 0.8916 (1.4833)	Accuracy 78.906 (55.760)
Test: [ 60/164]	Loss 0.8506 (1.3666)	Accuracy 76.562 (59.593)
Test: [ 70/164]	Loss 0.8290 (1.2779)	Accuracy 75.781 (62.533)
Test: [ 80/164]	Loss 1.5298 (1.2360)	Accuracy 48.438 (64.014)
Test: [ 90/164]	Loss 1.5570 (1.2527)	Accuracy 57.031 (63.753)
Test: [100/164]	Loss 0.6512 (1.2440)	Accuracy 87.500 (64.604)
Test: [110/164]	Loss 0.8565 (1.2024)	Accuracy 78.906 (66.153)
Test: [120/164]	Loss 0.5523 (1.1794)	Accuracy 91.406 (67.097)
Test: [130/164]	Loss 0.6777 (1.1456)	Accuracy 84.375 (68.201)
Test: [140/164]	Loss 0.9978 (1.1197)	Accuracy 76.562 (69.121)
Test: [150/164]	Loss 1.0038 (1.1048)	Accuracy 71.875 (69.500)
Test: [160/164]	Loss 1.4592 (1.1056)	Accuracy 59.375 (69.424)
 * Accuracy 69.376
Current best accuracy: 74.6604995727539
168.90748405456543
Current learning rate: 0.05
Epoch: [73][  0/383]	Loss 0.9083 (0.9083)	Accuracy 78.125 (78.125)
Epoch: [73][ 10/383]	Loss 0.8666 (0.8632)	Accuracy 77.344 (74.290)
Epoch: [73][ 20/383]	Loss 0.8275 (0.8373)	Accuracy 78.906 (75.298)
Epoch: [73][ 30/383]	Loss 0.9226 (0.8543)	Accuracy 72.656 (74.546)
Epoch: [73][ 40/383]	Loss 0.8750 (0.8591)	Accuracy 75.000 (74.295)
Epoch: [73][ 50/383]	Loss 0.8072 (0.8586)	Accuracy 75.781 (74.326)
Epoch: [73][ 60/383]	Loss 0.7856 (0.8581)	Accuracy 72.656 (74.257)
Epoch: [73][ 70/383]	Loss 0.9120 (0.8538)	Accuracy 75.781 (74.450)
Epoch: [73][ 80/383]	Loss 0.8989 (0.8542)	Accuracy 70.312 (74.441)
Epoch: [73][ 90/383]	Loss 0.9335 (0.8524)	Accuracy 72.656 (74.545)
Epoch: [73][100/383]	Loss 0.7228 (0.8510)	Accuracy 80.469 (74.606)
Epoch: [73][110/383]	Loss 0.8052 (0.8500)	Accuracy 75.000 (74.711)
Epoch: [73][120/383]	Loss 0.7375 (0.8495)	Accuracy 81.250 (74.703)
Epoch: [73][130/383]	Loss 0.8110 (0.8441)	Accuracy 72.656 (74.845)
Epoch: [73][140/383]	Loss 0.8898 (0.8465)	Accuracy 71.875 (74.684)
Epoch: [73][150/383]	Loss 0.9072 (0.8473)	Accuracy 74.219 (74.695)
Epoch: [73][160/383]	Loss 0.7408 (0.8462)	Accuracy 77.344 (74.670)
Epoch: [73][170/383]	Loss 0.9932 (0.8514)	Accuracy 62.500 (74.411)
Epoch: [73][180/383]	Loss 0.8664 (0.8538)	Accuracy 69.531 (74.309)
Epoch: [73][190/383]	Loss 1.0139 (0.8557)	Accuracy 68.750 (74.223)
Epoch: [73][200/383]	Loss 0.8418 (0.8582)	Accuracy 74.219 (74.102)
Epoch: [73][210/383]	Loss 0.8399 (0.8581)	Accuracy 75.781 (74.171)
Epoch: [73][220/383]	Loss 1.0088 (0.8604)	Accuracy 68.750 (74.074)
Epoch: [73][230/383]	Loss 0.9802 (0.8630)	Accuracy 64.844 (73.952)
Epoch: [73][240/383]	Loss 0.7902 (0.8634)	Accuracy 79.688 (74.018)
Epoch: [73][250/383]	Loss 0.9036 (0.8634)	Accuracy 70.312 (73.995)
Epoch: [73][260/383]	Loss 0.9278 (0.8629)	Accuracy 75.781 (73.991)
Epoch: [73][270/383]	Loss 1.0068 (0.8640)	Accuracy 67.188 (73.936)
Epoch: [73][280/383]	Loss 0.7941 (0.8641)	Accuracy 75.000 (73.918)
Epoch: [73][290/383]	Loss 0.8764 (0.8663)	Accuracy 72.656 (73.808)
Epoch: [73][300/383]	Loss 0.6875 (0.8654)	Accuracy 82.812 (73.809)
Epoch: [73][310/383]	Loss 0.8488 (0.8659)	Accuracy 71.094 (73.787)
Epoch: [73][320/383]	Loss 1.0437 (0.8663)	Accuracy 70.312 (73.778)
Epoch: [73][330/383]	Loss 0.9259 (0.8684)	Accuracy 71.875 (73.733)
Epoch: [73][340/383]	Loss 0.7954 (0.8675)	Accuracy 75.781 (73.765)
Epoch: [73][350/383]	Loss 0.9284 (0.8676)	Accuracy 67.969 (73.740)
Epoch: [73][360/383]	Loss 0.8611 (0.8679)	Accuracy 74.219 (73.730)
Epoch: [73][370/383]	Loss 0.8831 (0.8673)	Accuracy 73.438 (73.747)
Epoch: [73][380/383]	Loss 0.9551 (0.8670)	Accuracy 65.625 (73.764)
Test: [  0/164]	Loss 1.5322 (1.5322)	Accuracy 50.781 (50.781)
Test: [ 10/164]	Loss 0.6037 (1.1165)	Accuracy 84.375 (64.489)
Test: [ 20/164]	Loss 1.5217 (1.1322)	Accuracy 53.906 (64.695)
